Title,Mileage,Year,Engine,Trans,Location,Ref_No,Model_Code,Steering,Fuel,Seats,Engine_Code,Color,Drive,Doors,Final_Price
2015 SUZUKI SWIFT XL,100744,2015,1240.0,AT,Yokohama,Ref No. BT883797,DBA-ZD72S,Right,Petrol,5,K12B,Silver,4WD,5,4331.0
2008 TOYOTA VOXY V,96260,2008,1980.0,AT,Osaka,Ref No. BT883841,DBA-ZRR70G,Right,Petrol,8,3ZR,Blue,2WD,5,3924.0
2017 TOYOTA PROBOX VAN DX COMFORT,171544,2017,1320.0,AT,Osaka,Ref No. BT883854,DBE-NSP160V,Right,Petrol,2,1NR,White,2WD,5,5895.0
2007 TOYOTA HIACE VAN LONG DX,458377,2007,2490.0,AT,Osaka,Ref No. BT883898,KR-KDH205V,Right,Diesel,3,2KD,Silver,4WD,4,6505.0
2000 TOYOTA TOYOACE,97730,2000,1990.0,AT,Nagoya,Ref No. BT884025,GE-YY211,Right,Petrol,3,3Y,White,,2,5553.0
2002 TOYOTA IST 1.3F L EDITION,88323,2002,1290.0,AT,Yokohama,Ref No. BT884071,UA-NCP60,Right,Petrol,5,2NZ,Silver,2WD,5,4142.0
2017 SUZUKI SWIFT XG,113234,2017,1240.0,AT,Yokohama,Ref No. BT884233,DBA-ZD83S,Right,Petrol,5,K12C,Silver,4WD,5,5671.0
1994 HONDA ACTY TRUCK,121456,1994,650.0,MT,Yokohama,Ref No. BT893101,V-HA4,Right,Petrol,2,E07A,White,4WD,2,3125.0
2017 HONDA FIT HYBRID,114431,2017,1490.0,AT,Yokohama,Ref No. BT884231,DAA-GP6,Right,Hybrid(Petrol),5,LEB-H1,Blue,4WD,5,5876.0
2017 TOYOTA REGIUSACE VAN LONG DX,172165,2017,2980.0,AT,Yokohama,Ref No. BT709129,LDF-KDH206V,Right,Diesel,3,1KD,White,4WD,4,11990.0
2013 TOYOTA DYNA TRUCK,176000,2013,4000.0,MT,Kobe,Ref No. BT854383,TKG-XZU710,Right,Diesel,3,N04C,White,,2,11472.0
2013 TOYOTA MARK X 250G S PACKAGE,129771,2013,2490.0,AT,Yokohama,Ref No. BT841841,DBA-GRX130,Right,Petrol,5,4GR,Gray,2WD,4,6233.0
2013 TOYOTA MARK X 250G,110680,2013,2490.0,AT,Nagoya,Ref No. BT856338,DBA-GRX130,Right,Petrol,5,4GR,Black,2WD,4,5685.0
2013 TOYOTA MARK X 250G,49256,2013,2490.0,AT,Osaka,Ref No. BT856429,DBA-GRX130,Right,Petrol,5,4GR,Silver,2WD,4,5856.0
2012 HONDA CR-V 20G,163490,2012,1990.0,AT,Yokohama,Ref No. BT867221,DBA-RM1,Right,Petrol,5,R20A,Black,,5,6100.0
2012 MAZDA CX-5 20S,193399,2012,1990.0,AT,Yokohama,Ref No. BT867223,DBA-KEEFW,Right,Petrol,5,PE,Pearl,2WD,5,6144.0
2017 HONDA FIT HYBRID F PACKAGE,215511,2017,1490.0,AT,Yokohama,Ref No. BT883545,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Pearl,2WD,5,5695.0
2013 TOYOTA RACTIS,123535,2013,1320.0,AT,Kyushu,Ref No. BT883622,DBA-NSP122,Right,Petrol,5,1NR,White,2WD,5,3526.0
2018 NISSAN NOTE,68271,2018,1190.0,AT,Kyushu,Ref No. BT883631,DBA-E12,Right,Petrol,5,HR12,White,2WD,5,5232.0
2015 TOYOTA COROLLA FIELDER HYBRID,193431,2015,1490.0,AT,Nagoya,Ref No. BT883640,DAA-NKE165G,Right,Hybrid(Petrol),5,1NZ-1LM,White,2WD,5,5999.0
2019 TOYOTA VITZ F,41469,2019,1320.0,AT,Yokohama,Ref No. BT883805,DBA-NSP135,Right,Petrol,5,1NR,Black,4WD,5,6170.0
2016 HONDA ODYSSEY ABSOLUTE X HONDA SENSING,193772,2016,2350.0,AT,Osaka,Ref No. BT883838,DBA-RC1,Right,Petrol,7,K24W,Black,2WD,5,6457.0
2015 TOYOTA SIENTA HYBRID G,269861,2015,1490.0,AT,Osaka,Ref No. BT883875,DAA-NHP170G,Right,Hybrid(Petrol),6,1NZ-2LM,Silver,2WD,5,5488.0
2015 TOYOTA COROLLA AXIO HYBRID,157401,2015,1490.0,AT,Osaka,Ref No. BT883894,DAA-NKE165,Right,Hybrid(Petrol),5,1NZ-1LM,White,2WD,4,6030.0
2013 SUBARU FORESTER 2.0I-S EYESIGHT,124848,2013,1990.0,AT,Kyushu,Ref No. BT883920,DBA-SJ5,Right,Petrol,5,FB20,Maroon,4WD,5,6328.0
2016 TOYOTA NOAH HYBRID X,240959,2016,1790.0,AT,Kyushu,Ref No. BT883950,DAA-ZWR80G,Right,Hybrid(Petrol),7,2ZR-5JM,Silver,2WD,5,6937.0
2015 TOYOTA COROLLA AXIO HYBRID,175357,2015,1490.0,AT,Kyushu,Ref No. BT883981,DAA-NKE165,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,4,6283.0
2013 TOYOTA MARK X PREMIUM,90003,2013,2490.0,AT,Kyushu,Ref No. BT884002,DBA-GRX130,Right,Petrol,5,4GR,Pearl,2WD,4,6249.0
2016 NISSAN TEANA XV,188501,2016,2480.0,AT,Nagoya,Ref No. BT884015,DBA-L33,Right,Petrol,5,QR25,Pearl,2WD,4,4798.0
2013 TOYOTA SPADE G,51025,2013,1490.0,AT,Nagoya,Ref No. BT884019,DBA-NCP141,Right,Petrol,5,1NZ,Silver,2WD,4,3568.0
2009 TOYOTA REGIUSACE VAN DX GL PACKAGE,282901,2009,1990.0,AT,Yokohama,Ref No. BT884053,CBF-TRH200V,Right,Petrol,3,1TR,Blue,2WD,4,6951.0
2013 TOYOTA AURIS 150X,40998,2013,1490.0,AT,Yokohama,Ref No. BT884064,DBA-NZE181H,Right,Petrol,5,1NZ,Maroon,2WD,5,6134.0
2012 HONDA FREED SPIKE G JUST SELECTION,171708,2012,1490.0,AT,Yokohama,Ref No. BT884089,DBA-GB3,Right,Petrol,5,L15A,Blue,2WD,5,3414.0
2015 TOYOTA COROLLA AXIO 1.5X,152141,2015,1490.0,AT,Yokohama,Ref No. BT884224,DBA-NRE161,Right,Petrol,5,2NR,White,2WD,4,6397.0
1999 TOYOTA REGIUS WAGON C PACKAGE,84975,1999,2690.0,AT,Yokohama,Ref No. BT741480,E-RCH41W,Right,Petrol,8,3RZ,Silver,2WD,4,6309.0
2015 VOLVO V40 CROSS COUNTRY T5 SE,137004,2015,1960.0,AT,Yokohama,Ref No. BT883503,CBA-MB420XC,Right,Petrol,5,B420,Black,4WD,5,5065.0
2009 TOYOTA RUSH G,87729,2009,1490.0,AT,Yokohama,Ref No. BT883529,CBA-J200E,Right,Petrol,5,3SZ,Gold,2WD,5,5717.0
2006 TOYOTA KLUGER L 3.0S FOUR,130777,2006,2990.0,AT,Osaka,Ref No. BT883832,CBA-MCU25W,Right,Petrol,7,1MZ,Black,4WD,5,6306.0
2019 TOYOTA SUCCEED VAN HYBRID UL,171903,2019,1490.0,AT,Kobe,Ref No. BT883940,6AE-NHP160V,Right,Hybrid(Petrol),2,1NZ-1LM,Silver,,5,5895.0
2005 TOYOTA KLUGER L 2.4S,114268,2005,2360.0,AT,Kyushu,Ref No. BT883972,CBA-ACU20W,Right,Petrol,5,2AZ,Silver,2WD,5,6726.0
2015 NISSAN SKYLINE HYBRID 350GT TYPE P,254415,2015,3490.0,AT,Kyushu,Ref No. BT884215,DAA-HV37,Right,Hybrid(Petrol),5,VQ35-HM34,Black,2WD,4,5559.0
1998 TOYOTA HILUX SPORTS PICKUP W CAB,104927,1998,1990.0,AT,Osaka,Ref No. BT834462,GA-RZN147,Right,Petrol,5,1RZ,White,2WD,4,9382.0
1994 MITSUBISHI FIGHTER,237136,1994,8200.0,MT,Yokohama,Ref No. BT666360,U-FK618J,Right,Diesel,2,6D17,White,,2,23128.0
2002 TOYOTA IST 1.5S L EDITION,84277,2002,1490.0,AT,Osaka,Ref No. BT796030,UA-NCP61,Right,Petrol,5,1NZ,Silver,,5,4506.0
1990 SUBARU SAMBAR TRUCK,29311,1990,650.0,MT,Yokohama,Ref No. BT883609,V-KS4,Right,Petrol,2,-,White,4WD,2,2966.0
1994 TOYOTA DYNA TRUCK,71466,1994,1990.0,MT,Osaka,Ref No. BT883860,Z-YY52,Right,Petrol,3,3Y,White,,2,5616.0
2005 ISUZU ELF TRUCK,276228,2005,4770.0,Semi AT,Yokohama,Ref No. BT759892,PB-NKR81AD,Right,Diesel,3,4HL1,Blue,,2,8064.0
2004 MAZDA TITAN,220909,2004,4770.0,Semi AT,Kyushu,Ref No. BT793631,PB-LKR81AN,Right,Diesel,3,4HL1,Blue,,2,7178.0
2015 MERCEDES-BENZ C-CLASS C200 AVANTGARDE,126815,2015,1990.0,AT,Yokohama,Ref No. BT883504,RBA-205042,Right,Petrol,5,274,Black,2WD,4,12125.0
2019 TOYOTA REGIUSACE VAN DX,225100,2019,2750.0,AT,Kobe,Ref No. BT884209,QDF-GDH206V,Right,Diesel,3,1GD,Silver,4WD,5,11335.0
2016 NISSAN CARAVAN VAN NV350 DX,151533,2016,2480.0,AT,Yokohama,Ref No. BT654428,LDF-VW2E26,Right,Diesel,2,YD25,Silver,2WD,5,8831.0
2003 ISUZU ELF TRUCK,167595,2003,4770.0,MT,Yokohama,Ref No. BT666329,KR-NKR81GAV,Right,Diesel,3,4HL1,White,,2,9519.0
2016 MERCEDES-BENZ E-CLASS E220D AVANTGARDE SPORTS,115980,2016,1940.0,AT,Osaka,Ref No. BT726581,LDA-213004C,Right,Diesel,5,654,White,2WD,4,16038.0
2015 MERCEDES-BENZ E-CLASS E220 BLUE TEC AVANTGARDE,85908,2015,2140.0,AT,Yokohama,Ref No. BT883501,LDA-212001C,Right,Diesel,5,651,White,2WD,4,10232.0
2005 BMW 1 SERIES,56715,2005,1990.0,AT,Kyushu,Ref No. BT883932,GH-UF20,Right,Petrol,5,N46B20B,Blue,2WD,5,3213.0
2010 NISSAN SKYLINE CROSSOVER 370GT,97866,2010,3690.0,AT,Kyushu,Ref No. BT635065,DBA-J50,Right,Petrol,5,VQ37,Black,2WD,5,4736.0
2015 SUBARU IMPREZA G4 1.6I-S,290310,2015,1590.0,AT,Kyushu,Ref No. BT698319,DBA-GJ2,Right,Petrol,5,FB16,Blue,2WD,4,4232.0
2019 VOLVO XC40 T4 INSCRIPTION,194988,2019,1960.0,AT,Osaka,Ref No. BT730451,DBA-XB420XC,Right,Petrol,5,B420,White,4WD,5,13054.0
2004 TOYOTA MARK X 300G PREMIUM S PACKAGE,77630,2004,2990.0,AT,Yokohama,Ref No. BT883615,DBA-GRX121,Right,Petrol,5,3GR,Pearl,2WD,4,3981.0
2018 DAIHATSU HIJET CARGO,224917,2018,650.0,AT,Kyushu,Ref No. BT883620,EBD-S331V,Right,Petrol,4,-,Silver,4WD,5,3738.0
2017 TOYOTA VOXY X,130132,2017,1980.0,AT,Osaka,Ref No. BT883825,DBA-ZRR85G,Right,Petrol,7,3ZR,Pearl,4WD,5,10074.0
2016 TOYOTA VOXY ZS TYPE 2,152665,2016,1980.0,AT,Osaka,Ref No. BT883878,DBA-ZRR80W,Right,Petrol,8,3ZR,Pearl,2WD,5,10617.0
2015 TOYOTA WISH 1.8X,234060,2015,1790.0,AT,Yokohama,Ref No. BT884225,DBA-ZGE25G,Right,Petrol,7,2ZR,Silver,4WD,5,5795.0
2018 BMW 4 SERIES 420I GRAN COUPE M SPORTS,88187,2018,1990.0,AT,Yokohama,Ref No. BT580907,DBA-4D20,Right,Petrol,5,B48B20A,White,2WD,5,14488.0
2013 MAZDA VERISA C,58703,2013,1490.0,AT,Yokohama,Ref No. BT826776,DBA-DC5R,Right,Petrol,5,ZY,Maroon,4WD,5,3760.0
2016 MITSUBISHI CANTER,90664,2016,2990.0,Semi AT,Kyushu,Ref No. BT883959,TPG-FBA00,Right,Diesel,3,4P10,White,,2,6203.0
2019 TOYOTA COROLLA AXIO 1.3X,90506,2019,1320.0,AT,Kyushu,Ref No. BT883980,DBA-NRE160,Right,Petrol,5,1NR,White,2WD,4,7693.0
2015 SUBARU IMPREZA SPORTS 2.0I-S,146193,2015,1990.0,AT,Kyushu,Ref No. BT883986,DBA-GP6,Right,Petrol,5,FB20,Gray,2WD,5,4781.0
2012 TOYOTA REGIUSACE VAN DX,175388,2012,1990.0,AT,Kyushu,Ref No. BT883990,CBF-TRH200V,Right,Petrol,3,1TR,Silver,2WD,4,7768.0
1994 HONDA ACTY TRUCK SDX,74339,1994,650.0,MT,Nagoya,Ref No. BT884014,V-HA4,Right,Petrol,2,-,White,4WD,2,3195.0
2012 TOYOTA HIACE VAN DX B TYPE,174741,2012,1990.0,AT,Yokohama,Ref No. BT884040,CBF-TRH200K,Right,Petrol,10,1TR,Silver,2WD,4,8229.0
2014 TOYOTA HIACE VAN,449967,2014,2980.0,AT,Yokohama,Ref No. BT884050,QDF-KDH201V,Right,Diesel,3,1KD,White,2WD,4,8350.0
2016 NISSAN CARAVAN VAN NV350 LONG DX,75043,2016,1990.0,AT,Yokohama,Ref No. BT884065,CBF-VR2E26,Right,Petrol,3,QR20,White,2WD,4,8754.0
2016 NISSAN CARAVAN VAN NV350 LONG DX,74897,2016,1990.0,AT,Yokohama,Ref No. BT884066,CBF-VR2E26,Right,Petrol,3,QR20,White,2WD,4,8754.0
2014 FORD EXPLORER XLT,112581,2014,3490.0,AT,Yokohama,Ref No. BT884076,ABA-1FMHK8,Left,Petrol,7,8,White,4WD,5,8782.0
2014 TOYOTA REGIUSACE VAN DX,200718,2014,2980.0,AT,Yokohama,Ref No. BT884091,QDF-KDH201V,Right,Diesel,3,1KD,Silver,2WD,4,8822.0
2012 NISSAN BLUEBIRD SYLPHY 20M,95544,2012,1990.0,AT,Yokohama,Ref No. BT884092,DBA-KG11,Right,Petrol,5,MR20,Black,2WD,4,3633.0
2013 SUZUKI ALTO VP,156730,2013,650.0,AT,Yokohama,Ref No. BT884232,HBD-HA25V,Right,Petrol,2,-,White,2WD,5,2543.0
2019 SUZUKI SOLIO BANDIT HYBRID MV,179160,2019,1240.0,AT,Yokohama,Ref No. BT883518,DAA-MA36S,Right,Hybrid(Petrol),5,K12C-WA05A,Pearl,,5,4658.0
2017 NISSAN X-TRAIL HYBRID 20X X TREMER X,157854,2017,1990.0,AT,Kyushu,Ref No. BT883913,DAA-HNT32,Right,Hybrid(Petrol),5,MR20-RM31,Black,4WD,5,9738.0
2019 HONDA GRACE HYBRID DX,75406,2019,1490.0,AT,Kobe,Ref No. BT884212,DAA-GM4,Right,Hybrid(Petrol),5,LEB-H1,Pearl,2WD,4,9945.0
2018 TOYOTA HIACE VAN DX,185887,2018,1990.0,AT,Kyushu,Ref No. BT883992,CBF-TRH200V,Right,Petrol,3,1TR,Silver,2WD,5,11188.0
2004 TOYOTA PROBOX VAN DX,208070,2004,1290.0,AT,Kyushu,Ref No. BT793603,CBE-NCP50V,Right,Petrol,2,2NZ,White,,5,4411.0
2016 TOYOTA HIACE VAN DX GL PACKAGE,288491,2016,1990.0,AT,Osaka,Ref No. BT883858,CBF-TRH200V,Right,Petrol,3,1TR,Silver,2WD,5,10665.0
2016 TOYOTA HIACE VAN LONG DX GL PACKAGE,179158,2016,1990.0,AT,Yokohama,Ref No. BT884048,CBF-TRH200V,Right,Petrol,3,1TR,Silver,2WD,5,11034.0
2007 AUDI TT 3.2 QUATTRO,140440,2007,3180.0,AT,Yokohama,Ref No. BT518584,ABA-8JBUBF,Right,Petrol,4,BUB,White,4WD,3,4305.0
2008 PORSCHE CAYENNE S,89244,2008,4800.0,AT,Yokohama,Ref No. BT760399,ABA-9PAM4801,Right,Petrol,5,M4801,White,4WD,5,7361.0
2012 NISSAN KIX RX,165942,2012,650.0,AT,Yokohama,Ref No. BT883610,ABA-H59A,Right,Petrol,4,-,Black,4WD,3,2841.0
2009 VOLKSWAGEN POLO GTI,122685,2009,1780.0,MT,Yokohama,Ref No. BT883611,ABA-9NBJX,Right,Petrol,5,BJX,Black,2WD,3,3047.0
2011 VOLVO S40,41174,2011,1990.0,AT,Osaka,Ref No. BT883835,CBA-MB4204S,Right,Petrol,5,B4204S,Silver,2WD,4,3818.0
2016 SUZUKI JIMNY XG,248962,2016,650.0,AT,Yokohama,Ref No. BT884081,ABA-JB23W,Right,Petrol,4,K6A,White,4WD,3,4272.0
2013 TOYOTA REGIUSACE VAN LONG SUPER GL,226948,2013,1990.0,AT,Osaka,Ref No. BT883856,CBF-TRH200V,Right,Petrol,2,1TR,Pearl,2WD,5,9705.0
2019 TOYOTA COROLLA FIELDER HYBRID,172413,2019,1490.0,AT,Kobe,Ref No. BT883876,DAA-NKE165G,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,5,7180.0
2008 TOYOTA AURIS 150X M PACKAGE GREIGE SELECTION,96537,2008,1490.0,AT,Kyushu,Ref No. BT883906,DBA-NZE151H,Right,Petrol,5,1NZ,Blue,2WD,5,4679.0
2016 DAIHATSU HIJET CARGO DX,199272,2016,650.0,AT,Kyushu,Ref No. BT883926,EBD-S321V,Right,Petrol,4,-,Silver,,5,3128.0
2009 TOYOTA WISH 1.8X,45143,2009,1790.0,AT,Kyushu,Ref No. BT883927,DBA-ZGE20G,Right,Petrol,7,2ZR,Pearl,2WD,5,4521.0
2013 VOLKSWAGEN TOUAREG V6,148881,2013,3590.0,AT,Kyushu,Ref No. BT883936,DBA-7PCGRS,Right,Petrol,5,CGR,Black,4WD,5,9172.0
2017 TOYOTA COROLLA FIELDER 1.5X,148111,2017,1490.0,AT,Kyushu,Ref No. BT883947,DBA-NZE164G,Right,Petrol,5,1NZ,Silver,4WD,5,7091.0
2024 HONDA VEZEL G,5,2024,1490.0,AT,Yokohama,Ref No. BT600032,6BA-RV3,Right,Petrol,5,L15Z,Beige,,5,20722.0
2024 HONDA VEZEL G,7,2024,1490.0,AT,Nagoya,Ref No. BT607836,5BA-RV4,Right,Petrol,5,L15Z,Black,4WD,5,21019.0
2018 HONDA CR-V HYBRID EX MASTERPIECE,52736,2018,1990.0,AT,Kobe,Ref No. BT772124,6AA-RT5,Right,Hybrid(Petrol),5,LFB-H4,Pearl,,5,18747.0
2022 TOYOTA LAND CRUISER PRADO TX L PACKAGE,17262,2022,2690.0,AT,Kobe,Ref No. BT804525,3BA-TRJ150W,Right,Petrol,7,2TR,Pearl,4WD,5,37287.0
2003 TOYOTA RAV4 L,94140,2003,1990.0,AT,Yokohama,Ref No. BT804485,UA-ACA21W,Right,Petrol,5,1AZ,Silver,4WD,5,5967.0
2011 VOLKSWAGEN TIGUAN LEISTUNG,94904,2011,1980.0,AT,Nagoya,Ref No. BT834222,ABA-5NCCZ,Right,Petrol,5,CCZ,Black,4WD,5,5821.0
2008 HINO DUTRO,579004,2008,4000.0,AT,Osaka,Ref No. BT835532,BDG-XZU548M,Right,Diesel,2,N04C,Silver,,2,8402.0
2014 DAIHATSU HIJET TRUCK VS,172380,2014,650.0,MT,Yokohama,Ref No. BT883491,EBD-S201P,Right,Petrol,2,KF,White,,2,3653.0
2008 TOYOTA RAUM,129034,2008,1490.0,AT,Yokohama,Ref No. BT883495,CBA-NCZ20,Right,Petrol,5,1NZ,Silver,2WD,5,3813.0
1998 TOYOTA ALTEZZA RS200,118054,1998,1990.0,AT,Yokohama,Ref No. BT883498,GF-SXE10,Right,Petrol,5,3S,Silver,2WD,4,5222.0
2008 TOYOTA COROLLA RUMION 1.5G,140782,2008,1490.0,AT,Yokohama,Ref No. BT883500,DBA-NZE151N,Right,Petrol,5,1NZ,White,2WD,5,4130.0
2016 NISSAN X-TRAIL HYBRID 20X EMERGENCY BRAKE P,99952,2016,1990.0,AT,Yokohama,Ref No. BT883526,DAA-HNT32,Right,Hybrid(Petrol),5,MR20-RM31,Silver,4WD,5,8051.0
2016 NISSAN CUBE 15X V SELECTION,88277,2016,1490.0,AT,Yokohama,Ref No. BT883531,DBA-Z12,Right,Petrol,5,HR15,Pearl,2WD,5,4134.0
2003 TOYOTA COROLLA SPACIO S AERO TOURER,89256,2003,1790.0,AT,Yokohama,Ref No. BT883603,UA-ZZE122N,Right,Petrol,7,1ZZ,White,2WD,5,4133.0
2009 TOYOTA SIENTA X LIMITED,103987,2009,1490.0,AT,Yokohama,Ref No. BT883605,DBA-NCP81G,Right,Petrol,7,1NZ,Pearl,2WD,5,3530.0
2006 BMW 3 SERIES 320I,92840,2006,1990.0,AT,Yokohama,Ref No. BT883612,ABA-VA20,Right,Petrol,5,N46B20B,Silver,2WD,4,3396.0
2019 MAZDA FAMILIA VAN,155736,2019,1490.0,AT,Kyushu,Ref No. BT883621,DBE-NCP160M,Right,Petrol,2,1NZ,White,2WD,5,5478.0
2015 MERCEDES-BENZ E-CLASS E250 AVANTGARDE,90750,2015,1990.0,AT,Osaka,Ref No. BT842107,RBA-212036C,Right,Petrol,5,274,White,2WD,4,10207.0
2003 TOYOTA ALPHARD AX L EDITION,126239,2003,2360.0,AT,Yokohama,Ref No. BT883494,UA-ANH10W,Right,Petrol,8,2AZ,Pearl,2WD,5,4944.0
2013 TOYOTA HIACE VAN LONG DX,152502,2013,1990.0,AT,Osaka,Ref No. BT883852,CBF-TRH200V,Right,Petrol,3,1TR,White,2WD,5,7985.0
2017 TOYOTA LAND CRUISER ZX G-FRONTIER,147580,2017,4600.0,AT,Kyushu,Ref No. BT854130,CBA-URJ202W,Right,Petrol,8,1UR,Black,4WD,5,43852.0
1997 TOYOTA TOYOACE,27201,1997,2690.0,MT,Osaka,Ref No. BT854244,GB-RZU100,Right,Petrol,3,3RZ,White,,2,8724.0
2008 TOYOTA DYNA TRUCK,187941,2008,4000.0,AT,Kyushu,Ref No. BT699034,BDG-XZU548,Right,Diesel,2,N04C,Silver,,2,8973.0
2015 NISSAN NOTE X,72653,2015,1190.0,AT,Kyushu,Ref No. BT759925,DBA-E12,Right,Petrol,5,HR12,Blue,2WD,5,4212.0
2007 HINO DUTRO,241765,2007,4000.0,AT,Yokohama,Ref No. BT772180,BDG-XZU344M,Right,Diesel,3,N04C,White,2WD,2,7823.0
2008 TOYOTA VOXY ZS,122330,2008,1980.0,AT,Nagoya,Ref No. BT841809,DBA-ZRR70W,Right,Petrol,8,3ZR,Purple,2WD,5,4066.0
2010 TOYOTA VITZ U,71732,2010,1290.0,AT,Yokohama,Ref No. BT842090,DBA-SCP90,Right,Petrol,5,2SZ,Purple,2WD,5,3690.0
2010 TOYOTA VITZ B S EDITION,109846,2010,990.0,AT,Yokohama,Ref No. BT854060,DBA-KSP90,Right,Petrol,5,1KR,Black,2WD,5,3024.0
2013 SUBARU FORESTER 2.0I-L EYESIGHT,135311,2013,1990.0,AT,Yokohama,Ref No. BT883520,DBA-SJ5,Right,Petrol,5,FB20,Maroon,4WD,5,5830.0
2010 TOYOTA RACTIS X,30597,2010,1290.0,AT,Yokohama,Ref No. BT883608,DBA-SCP100,Right,Petrol,5,2SZ,White,2WD,5,3581.0
2013 SUBARU FORESTER 2.0I-L EYESIGHT,204037,2013,1990.0,AT,Nagoya,Ref No. BT883619,DBA-SJ5,Right,Petrol,5,FB20,Pearl,4WD,5,5694.0
2018 SUZUKI ALTO,126015,2018,650.0,AT,Kyushu,Ref No. BT883627,HBD-HA36V,Right,Petrol,4,-,White,2WD,5,2905.0
2011 TOYOTA VITZ JEWELA,93792,2011,1320.0,AT,Osaka,Ref No. BT883837,DBA-NSP135,Right,Petrol,5,1NR,Blue,4WD,5,3706.0
2011 TOYOTA RAUM SMILE EDITION,47545,2011,1490.0,AT,Osaka,Ref No. BT883897,DBA-NCZ20,Right,Petrol,5,1NZ,Green,2WD,5,4098.0
2006 TOYOTA VITZ U,32634,2006,1290.0,AT,Kyushu,Ref No. BT883908,DBA-SCP90,Right,Petrol,5,2SZ,White,2WD,5,3578.0
2013 TOYOTA SIENTA DICE LIMITED,108148,2013,1490.0,AT,Kyushu,Ref No. BT883909,DBA-NCP81G,Right,Petrol,7,1NZ,Pearl,2WD,5,4231.0
2013 TOYOTA PROBOX VAN DX COMFORT PACKAGE,197021,2013,1290.0,AT,Kyushu,Ref No. BT883924,DBE-NCP50V,Right,Petrol,2,2NZ,Silver,2WD,5,4321.0
2008 TOYOTA VITZ F LIMITED,57572,2008,1290.0,AT,Kyushu,Ref No. BT883925,DBA-SCP90,Right,Petrol,5,2SZ,Silver,2WD,5,3748.0
2005 TOYOTA RACTIS X L PACKAGE,55973,2005,1290.0,AT,Kyushu,Ref No. BT883930,DBA-SCP100,Right,Petrol,5,2SZ,Pearl,2WD,5,3405.0
2013 TOYOTA PROBOX VAN GL,218221,2013,1290.0,AT,Kyushu,Ref No. BT883933,DBE-NCP50V,Right,Petrol,2,2NZ,Silver,2WD,5,4461.0
2007 TOYOTA ALLION,106591,2007,1490.0,AT,Kyushu,Ref No. BT883943,DBA-NZT260,Right,Petrol,5,1NZ,Pearl,2WD,4,5803.0
2012 TOYOTA RACTIS,96738,2012,1320.0,AT,Kyushu,Ref No. BT883999,DBA-NSP120,Right,Petrol,5,1NR,Purple,2WD,5,3908.0
2017 SUZUKI ALTO,221829,2017,650.0,AT,Nagoya,Ref No. BT884013,HBD-HA36V,Right,Petrol,2,R06A,White,,5,2991.0
2012 TOYOTA PROBOX VAN DX,77230,2012,1290.0,AT,Nagoya,Ref No. BT884028,DBE-NCP50V,Right,Petrol,2,2NZ,White,2WD,5,4897.0
2013 SUBARU FORESTER 2.0I,127881,2013,1990.0,AT,Yokohama,Ref No. BT884084,DBA-SJ5,Right,Petrol,5,FB20,Silver,4WD,5,5742.0
2012 TOYOTA PROBOX VAN DX COMFORT PACKAGE,230983,2012,1490.0,AT,Yokohama,Ref No. BT884090,DBE-NCP51V,Right,Petrol,2,1NZ,Blue,,5,4235.0
2017 SUZUKI ALTO VP RADAR BRAKE SUPPORT,93370,2017,650.0,AT,Kyushu,Ref No. BT884218,HBD-HA36V,Right,Petrol,2,-,White,2WD,5,3345.0
2009 TOYOTA VELLFIRE 2.4Z,164085,2009,2360.0,AT,Nagoya,Ref No. BT856645,DBA-ANH20W,Right,Petrol,8,2AZ,Black,2WD,5,4748.0
2009 TOYOTA VELLFIRE 2.4V,155176,2009,2360.0,AT,Osaka,Ref No. BT867167,DBA-ANH20W,Right,Petrol,7,2AZ,Maroon,2WD,5,5092.0
2012 TOYOTA VELLFIRE 2.4X,187036,2012,2360.0,AT,Nagoya,Ref No. BT883551,DBA-ANH20W,Right,Petrol,8,2AZ,Pearl,2WD,5,5070.0
2011 TOYOTA VITZ F,82450,2011,990.0,AT,Osaka,Ref No. BT883865,DBA-KSP130,Right,Petrol,5,1KR,Pink,2WD,5,3351.0
2007 TOYOTA PROBOX VAN DX,180345,2007,1490.0,AT,Osaka,Ref No. BT883888,CBE-NCP51V,Right,Petrol,2,1NZ,White,,5,4238.0
2010 HONDA FIT X,88818,2010,1490.0,AT,Kyushu,Ref No. BT884000,DBA-GE8,Right,Petrol,5,L15A,Maroon,2WD,5,3327.0
2004 TOYOTA RAUM S PACKAGE,81997,2004,1490.0,AT,Yokohama,Ref No. BT884072,CBA-NCZ20,Right,Petrol,5,1NZ,Beige,2WD,5,3587.0
2012 TOYOTA VOXY ZS KIRAMEKI 2,140909,2012,1980.0,AT,Yokohama,Ref No. BT883602,DBA-ZRR70W,Right,Petrol,8,3ZR,Black,2WD,5,3996.0
2006 JEEP CHEROKEE LIMITED,113707,2006,3700.0,AT,Kyushu,Ref No. BT883929,GH-KJ37,Right,Petrol,5,K,Silver,4WD,5,4456.0
2011 BMW MINI COOPER S CROSS OVER,94917,2011,1590.0,AT,Kyushu,Ref No. BT883935,DBA-ZC16,Right,Petrol,5,N18B16A,Blue,2WD,5,4537.0
